train/entropy_loss,train/clip_range,time/total_timesteps,train/policy_gradient_loss,time/time_elapsed,train/value_loss,train/clip_fraction,time/iterations,rollout/ep_rew_mean,train/loss,train/explained_variance,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/approx_kl,time/fps
-0.9699994623661041,0.2,548864,-0.0013769331490038894,286,650.7734956741333,0.00048828125,536,66.45046903000001,294.3210144042969,0.4967934489250183,2140,0.0003,706.01,0.001640769,1912
-0.8244906747713685,0.2,552960,-0.0018460864921507891,289,249.69334316253662,0.0087890625,540,62.43496145,186.04075622558594,0.6098313331604004,2156,0.0003,692.92,0.004576844,1912
-0.7402605004608631,0.2,557056,0.0007721400834270753,291,878.1400766372681,0.000244140625,544,58.06171432000001,416.99859619140625,0.5750965178012848,2172,0.0003,677.81,0.00021659059,1912
-0.8767192298546433,0.2,561152,-0.0034719224204309285,293,350.4332206249237,0.011474609375,548,55.18072502,97.75735473632812,0.7238538861274719,2188,0.0003,682.06,0.004413128,1912
-0.9532865909859538,0.2,565248,-0.002647594879817916,295,82.55873891711235,0.06103515625,552,53.12329362,27.860294342041016,0.6127642393112183,2204,0.0003,685.99,0.0058400305,1912
-0.9343038620427251,0.2,569344,-0.0031106349397305166,297,441.8932363986969,0.00732421875,556,53.00632260000001,166.03257751464844,0.2958531975746155,2220,0.0003,705.47,0.0028141062,1912
-0.9633286939933896,0.2,573440,-0.0017442359712731559,299,279.09626138210297,0.04931640625,560,50.85658946,89.6806411743164,0.7718649506568909,2236,0.0003,695.01,0.006812458,1912
-0.8887850735336542,0.2,577536,-0.002004038331506308,301,431.71949899196625,0.01318359375,564,49.79841771999999,302.6078186035156,0.6922319829463959,2252,0.0003,664.33,0.0033691651,1912
-0.960060658864677,0.2,581632,-0.00048803743993630633,304,215.30883872509003,0.01953125,568,53.08098708999999,125.0283203125,0.7905452698469162,2268,0.0003,656.76,0.0047278306,1912
-0.9659993266686797,0.2,585728,-0.003169530682498589,306,80.88092190027237,0.048583984375,572,53.70226503,37.784515380859375,0.7319889962673187,2284,0.0003,645.47,0.008537654,1912
-0.9117619255557656,0.2,589824,-0.005215750323259272,308,139.9287330955267,0.0478515625,576,55.88466645,124.58246612548828,0.38048166036605835,2300,0.0003,643.61,0.005411184,1912
-0.9095830246806145,0.2,593920,-0.0010664047113095876,310,450.25039935112,0.005859375,580,58.38814576,231.88888549804688,0.7015359401702881,2316,0.0003,649.75,0.0030049887,1912
-0.8259622389450669,0.2,598016,-0.002163268203730695,312,620.9625701904297,0.009765625,584,54.241837020000006,174.33486938476562,0.3148397207260132,2332,0.0003,614.16,0.0027789338,1912
-0.952106554992497,0.2,602112,-0.0009882109661702998,314,84.75897803902626,0.046630859375,588,54.37973572999999,21.51076889038086,0.7526757717132568,2348,0.0003,614.92,0.0029316677,1912
-0.9007427832111716,0.2,606208,-0.0017420848162146285,316,32.26622934639454,0.008544921875,592,49.734812510000005,9.583555221557617,0.9103126227855682,2364,0.0003,605.28,0.0020408803,1913
-0.8543449938297272,0.2,610304,-0.0019492316278046928,319,786.7817001342773,0.0,596,50.17456513,296.38873291015625,0.20622581243515015,2380,0.0003,579.19,0.0012145569,1913
-0.8711063172668219,0.2,614400,-0.0002556511608418077,321,451.9633353948593,0.0009765625,600,50.375292560000005,259.030029296875,0.21096467971801758,2396,0.0003,552.24,0.0008040838,1913
-0.8561169020831585,0.2,618496,-0.004529604426352307,323,210.2594349384308,0.003662109375,604,51.164214120000004,68.28031158447266,0.5747038125991821,2412,0.0003,553.98,0.0018400354,1913
-0.7677799863740802,0.2,622592,-0.0031553782027913257,325,209.4157196879387,0.064208984375,608,57.058924110000014,78.91014099121094,0.8055718243122101,2428,0.0003,566.61,0.0045835413,1912
-0.8887118566781282,0.2,626688,-0.0012952386459801346,327,242.68197149038315,0.001708984375,612,58.623661150000004,130.79141235351562,0.7557498663663864,2444,0.0003,553.36,0.0022864095,1912
-0.6304034059867263,0.2,630784,0.00015263869863701984,329,61.44558531045914,0.009033203125,616,60.52053045000002,20.14366912841797,0.9075873866677284,2460,0.0003,552.65,0.0029562672,1912
-0.9467209558933973,0.2,634880,-0.0009048487549989659,331,276.6429706811905,0.00244140625,620,57.03371551,173.1752166748047,0.5331301987171173,2476,0.0003,546.91,0.0016498293,1912
-0.8834061753004789,0.2,638976,-0.003314462692287634,334,227.8716117143631,0.009521484375,624,57.97356132000001,89.10131072998047,0.7643306106328964,2492,0.0003,558.42,0.0021495717,1912
-0.7399134812876582,0.2,643072,0.0001903167722048238,336,280.9089050292969,0.0,628,57.62200841,137.18907165527344,0.6896885633468628,2508,0.0003,557.75,0.00036540965,1911
-0.9936796249821782,0.2,647168,-0.004773825559823308,338,22.359932206571102,0.08251953125,632,55.983020939999996,8.087120056152344,0.9659708142280579,2524,0.0003,548.57,0.008625135,1911
-0.8158196341246367,0.2,651264,-0.0011549229675438255,340,330.67280542850494,0.00439453125,636,59.635971579999996,65.1610107421875,0.7865112125873566,2540,0.0003,561.03,0.0018504797,1910
-0.8715790864080191,0.2,655360,-0.0037822127669642214,342,90.42858672142029,0.012939453125,640,66.03495492,17.74592399597168,0.9476998299360275,2556,0.0003,584.66,0.002845103,1910
-0.9593234434723854,0.2,659456,-0.002523121227568481,345,51.5914042443037,0.0302734375,644,73.34917492,19.924131393432617,0.9473682157695293,2572,0.0003,594.1,0.00644925,1910
-1.024852097965777,0.2,663552,-0.00030371347384061664,347,59.941812455654144,0.002197265625,648,75.17329012,41.097469329833984,0.9370730593800545,2588,0.0003,608.58,0.0011110408,1910
-1.0352705549448729,0.2,667648,-0.0024683296505827457,349,40.01539960503578,0.045654296875,652,76.08644091000001,19.123363494873047,0.9452126026153564,2604,0.0003,610.23,0.004328145,1910
-0.9485429003834724,0.2,671744,-0.0014561547577613965,351,26.4143128991127,0.065673828125,656,78.63694991,9.815252304077148,0.9541324004530907,2620,0.0003,625.66,0.00743179,1910
-0.9733676174655557,0.2,675840,-0.0009815381999942474,353,155.59019362926483,0.0048828125,660,82.83676512,55.04495620727539,0.811454176902771,2636,0.0003,627.6,0.0053212782,1910
-0.9696551309898496,0.2,679936,-1.967635762412101e-05,355,294.9827125072479,0.0,664,80.06878008,101.52776336669922,0.5381734669208527,2652,0.0003,623.74,0.00018680783,1910
-1.0298726605251431,0.2,684032,-0.0029741872604063246,357,28.218235328793526,0.186279296875,668,81.48200308,3.9938876628875732,0.9717538803815842,2668,0.0003,615.79,0.0120755555,1910
-1.0480286302044988,0.2,688128,0.0008092271236819215,360,5.463751899078488,0.12158203125,672,83.26769831,2.2989790439605713,0.9929473744705319,2684,0.0003,635.0,0.0076161707,1910
-1.119595468044281,0.2,692224,-0.00385331751749618,362,18.485718712210655,0.101318359375,676,80.51976584,5.9391770362854,0.9815371502190828,2700,0.0003,625.55,0.008788245,1910
-0.9718427890911698,0.2,696320,-0.0006651305084233172,364,483.6583240032196,0.0,680,81.77377112,134.12864685058594,0.7479574382305145,2716,0.0003,633.48,0.00057648297,1910
-0.7939965212717652,0.2,700416,-0.00019920364866266027,366,649.6724927425385,0.0,684,82.29787000999997,406.0673828125,0.13467180728912354,2732,0.0003,624.4,0.00027359545,1910
-0.830199527554214,0.2,704512,-0.00023884500478743576,368,573.2030147314072,0.0,688,85.27501156999998,87.79679107666016,0.4544824957847595,2748,0.0003,624.02,0.00024394132,1910
-0.7480386989191175,0.2,708608,-0.001513196406449424,370,204.5018619298935,0.020263671875,692,85.86949673000001,36.57191467285156,0.8709034025669098,2764,0.0003,601.15,0.0027719957,1910
-0.8510599276050925,0.2,712704,0.011724308104021475,372,548.298538684845,0.244140625,696,76.30864765,262.7117614746094,0.7610196173191071,2780,0.0003,563.23,0.016687986,1910
-1.0427370872348547,0.2,716800,0.00027120517916046083,375,20.51065271999687,0.001708984375,700,74.55918838000001,1.6458672285079956,0.9780666958540678,2796,0.0003,572.74,0.0023534154,1910
-0.9447049703449011,0.2,720896,-0.001313080319960136,377,399.3190029859543,0.0,704,69.58814579999999,146.14541625976562,0.737758994102478,2812,0.0003,556.28,0.0026525492,1910
-0.6394867226481438,0.2,724992,-0.00041909543506335467,379,134.73574875295162,0.0185546875,708,72.1635215,8.458307266235352,0.8558702319860458,2828,0.0003,563.95,0.0018836473,1910
-1.0415146816521883,0.2,729088,-0.0026966831064783037,381,9.35754975862801,0.049560546875,712,75.64517164,2.5378880500793457,0.9887299723923206,2844,0.0003,570.75,0.004273885,1910
-0.6705244109034538,0.2,733184,-0.0026456111736479215,383,478.4211835861206,0.00390625,716,77.40378224000001,175.95355224609375,0.7618555128574371,2860,0.0003,582.59,0.0015524668,1910
-1.0158769767731428,0.2,737280,-0.0009730423189466819,385,97.6770448833704,0.005126953125,720,76.41070737000001,23.039623260498047,0.6448526382446289,2876,0.0003,580.13,0.002544765,1910
-0.8530133431777358,0.2,741376,-0.0009497918617853429,387,181.55214059352875,0.00537109375,724,76.29356504,16.45040512084961,0.8795039877295494,2892,0.0003,581.16,0.0010357412,1910
-0.7529112454503775,0.2,745472,0.0013792544286843622,390,658.8223614692688,0.009033203125,728,74.12232208000002,359.7043762207031,0.7365536391735077,2908,0.0003,548.68,0.0016659227,1910
-1.0063140951097012,0.2,749568,-0.0014354286031448282,392,101.40264166891575,0.00146484375,732,73.41047789,5.571510314941406,0.925385057926178,2924,0.0003,548.17,0.0029505345,1910
-0.9643057240173221,0.2,753664,-0.001200462931592483,394,32.434581615030766,0.01904296875,736,75.40627849,7.410769462585449,0.9488557688891888,2940,0.0003,538.42,0.008285761,1910
-0.887575282715261,0.2,757760,-1.8099017324857414e-06,396,255.48669737577438,0.002685546875,740,73.98681313,112.49512481689453,0.7871322780847549,2956,0.0003,539.2,0.0012145337,1910
-0.8679337715730071,0.2,761856,0.002178313567128498,398,17.201030058786273,0.004638671875,744,72.40726506,1.989440679550171,0.9677710942924023,2972,0.0003,537.09,0.0033982275,1910
-0.7956885397434235,0.2,765952,-0.0006260190348257311,400,377.76924991607666,0.0,748,74.47444142,189.3668975830078,0.6270285248756409,2988,0.0003,542.79,0.0007651376,1910
-0.6051467759534717,0.2,770048,-0.004945142580254469,402,370.0634775161743,0.100341796875,752,77.63436248,87.7621078491211,0.6804441809654236,3004,0.0003,548.09,0.0068737417,1910
-0.762486195191741,0.2,774144,-0.0005740006054111291,405,379.1168849468231,0.0,756,79.17871461,98.7473373413086,0.8293116986751556,3020,0.0003,529.59,0.0005134879,1910
-0.792664966545999,0.2,778240,-0.0005921363335801288,407,970.4759125709534,0.0,760,73.39779339,503.78912353515625,0.4872446656227112,3036,0.0003,486.31,0.000792495,1910
-0.9922317210584879,0.2,782336,-0.0009518849255982786,409,94.83280971646309,0.00341796875,764,69.79489777000002,12.667314529418945,0.7524341493844986,3052,0.0003,485.46,0.004455682,1910
-0.9763491721823812,0.2,786432,-0.0005029916574130766,411,164.61701056361198,0.00048828125,768,73.48864868000001,23.87362289428711,0.7514964789152145,3068,0.0003,502.3,0.0011373041,1910
-0.920400882139802,0.2,790528,-0.0048588715835649054,413,15.760121013969183,0.123291015625,772,69.34936821000001,2.9522502422332764,0.9382711909711361,3084,0.0003,488.52,0.008180382,1910
-0.7978837322443724,0.2,794624,-0.0012366808077786118,415,567.9327721595764,0.002197265625,776,72.70612752,114.4932632446289,0.6128116548061371,3100,0.0003,487.35,0.0014136559,1910
-0.840197910554707,0.2,798720,3.618899791035801e-05,417,905.7328133583069,0.0,780,66.81999491999998,220.8590087890625,0.7837783694267273,3116,0.0003,481.26,5.9282524e-05,1911
-0.9931736085563898,0.2,802816,-0.0030524273533956148,420,29.44538886845112,0.163330078125,784,64.35290124,7.144817352294922,0.9511448442935944,3132,0.0003,489.38,0.015225134,1910
-0.9716871250420809,0.2,806912,-0.0023667680798098445,422,45.63029092550278,0.063720703125,788,66.28085998,11.986515998840332,0.8081685155630112,3148,0.0003,506.56,0.008283712,1910
-0.8265225645154715,0.2,811008,-0.0023066807552822866,424,117.50405064225197,0.00390625,792,69.47897646000001,15.349161148071289,0.7023005485534668,3164,0.0003,510.84,0.003118276,1911
-0.8870891025289893,0.2,815104,-0.005128366014105268,426,103.8019945025444,0.029052734375,796,68.74550328000001,5.654180526733398,0.8288353681564331,3180,0.0003,520.19,0.011632748,1911
-0.9234890006482601,0.2,819200,-0.0029966036599944346,428,47.62396863102913,0.01123046875,800,65.30887587000001,54.14754867553711,0.9125581383705139,3196,0.0003,520.88,0.0051906826,1911
-0.6505125882104039,0.2,823296,-0.0019507539400365204,430,33.08045183494687,0.01416015625,804,68.69967678,9.232532501220703,0.9623016752302647,3212,0.0003,530.22,0.0017837583,1911
-0.8172563370317221,0.2,827392,-0.001401818124577403,432,294.12330931425095,0.021728515625,808,70.64149366000001,113.4551010131836,0.7555058300495148,3228,0.0003,542.25,0.0039203647,1911
-0.8769273636862636,0.2,831488,-0.002193478729168419,435,437.1344840526581,0.003662109375,812,71.30636532,188.73394775390625,0.7671218365430832,3244,0.0003,564.55,0.003998188,1910
-0.8609537435695529,0.2,835584,-0.0010455621959408745,437,494.1091649532318,0.000732421875,816,73.89447933000001,202.3516082763672,0.7867289483547211,3260,0.0003,588.79,0.001256617,1911
-0.9060641620308161,0.2,839680,-0.001927618053741753,439,30.95976421236992,0.009521484375,820,72.78872050999999,10.17387866973877,0.9483431205153465,3276,0.0003,598.12,0.0035101713,1910
-0.738024178892374,0.2,843776,-0.001634978805668652,441,332.2251127958298,0.006103515625,824,78.64375053000002,234.2324676513672,0.7842694967985153,3292,0.0003,607.12,0.0018740036,1910
-0.6984145194292068,0.2,847872,-0.0018170932889916003,443,728.7191255092621,0.0,828,77.68455452,227.919921875,0.7256390452384949,3308,0.0003,594.57,0.00082776154,1909
-0.8550813207402825,0.2,851968,-0.0023519705719081685,446,63.51433914899826,0.007080078125,832,78.25417867000002,19.25831413269043,0.9015017673373222,3324,0.0003,606.48,0.0020061638,1909
-0.8220594320446253,0.2,856064,-0.002487652949639596,448,46.57777947187424,0.007080078125,836,78.94815936,24.7646541595459,0.9217151626944542,3340,0.0003,625.97,0.0030217057,1909
-0.8472228702157736,0.2,860160,-0.0013048864784650505,450,528.4171186685562,0.02294921875,840,79.99798541999999,230.40965270996094,0.5876167714595795,3356,0.0003,642.24,0.005541314,1909
-0.8166700070723891,0.2,864256,-0.0009891140216495842,452,2030.710379600525,0.0,844,83.95880068000001,423.2744140625,0.29441386461257935,3372,0.0003,656.1,0.0010189472,1909
-0.8278189143165946,0.2,868352,-0.002542176909628324,454,505.45969343185425,0.004150390625,848,85.04103952999998,186.95240783691406,0.6997200846672058,3388,0.0003,646.9,0.0024882478,1909
-0.9207673873752356,0.2,872448,-0.0016259154581348412,456,170.82046777009964,0.00537109375,852,91.78432264000001,110.63663482666016,0.7194699048995972,3404,0.0003,657.05,0.0027925281,1909
-0.8648171313107014,0.2,876544,-0.0004405852087074891,458,27.740837149322033,0.03271484375,856,87.84580117,6.127697944641113,0.9472611546516418,3420,0.0003,652.61,0.0031211963,1909
-0.9790503568947315,0.2,880640,-0.005478199695062358,461,47.13382360339165,0.092041015625,860,87.76723730000002,5.008144378662109,0.8994295746088028,3436,0.0003,643.45,0.015643626,1909
-0.9787814877927303,0.2,884736,-0.001540458804811351,463,17.195301733911037,0.049072265625,864,85.17207569000001,8.794696807861328,0.9673943743109703,3452,0.0003,649.12,0.012103958,1909
-1.0363060915842652,0.2,888832,-9.233875607606024e-05,465,10.039340786635876,0.067626953125,868,84.88667662999998,4.190686225891113,0.9797297157347202,3468,0.0003,649.12,0.0055184914,1909
-0.7953797467052937,0.2,892928,0.00023939042876008898,467,4.718982705846429,0.0654296875,872,85.12077548,1.557200312614441,0.9944068165495992,3484,0.0003,662.49,0.0048242034,1908
-0.9757346529513597,0.2,897024,-0.0021250580466585234,470,9.57620595768094,0.010986328125,876,84.29234649,3.589604139328003,0.9888159185647964,3500,0.0003,662.18,0.004253503,1908
-0.8271346921101213,0.2,901120,-0.0009533816264593042,472,737.5321850776672,0.0,880,83.77126418999998,208.8847198486328,0.6202892363071442,3516,0.0003,649.4,0.0004324253,1907
-0.7770428853109479,0.2,905216,-0.0007281019570655189,474,71.12781950831413,0.0009765625,884,81.04859213,9.78815746307373,0.9027950912714005,3532,0.0003,644.66,0.00047366112,1907
-0.8693767329677939,0.2,909312,-0.004904582056042273,476,36.4117983430624,0.052490234375,888,76.12758546,29.73406219482422,0.9344954863190651,3548,0.0003,641.12,0.009611237,1907
-0.7819451922550797,0.2,913408,-0.0012280497321626171,478,16.888495763763785,0.01953125,892,79.75208604000001,5.83408784866333,0.9740285240113735,3564,0.0003,666.45,0.004802432,1907
-0.9137608157470822,0.2,917504,-0.0010405890789115801,481,35.328207947313786,0.026611328125,896,79.419999,19.98403549194336,0.9660329110920429,3580,0.0003,666.11,0.007783638,1907
-0.9847959615290165,0.2,921600,-0.0032982810080284253,483,13.940018687397242,0.068115234375,900,75.57837458,2.2660748958587646,0.9610324017703533,3596,0.0003,658.35,0.0105854105,1907
-0.9823619425296783,0.2,925696,-0.00029365747468546033,485,252.42942029237747,0.000244140625,904,72.76471582,61.6998291015625,0.6220564842224121,3612,0.0003,648.94,0.0007286832,1907
-0.8539742780849338,0.2,929792,-0.0018808218010235578,487,161.25516325235367,0.0009765625,908,76.23341504,39.72517776489258,0.8470819890499115,3628,0.0003,636.56,0.001020347,1907
-0.9242169568315148,0.2,933888,-0.0028946681022716803,489,123.91564252972603,0.00390625,912,79.66400494,5.919104099273682,0.5906241834163666,3644,0.0003,654.54,0.0014272445,1907
-0.9216270763427019,0.2,937984,-0.0017592721560504287,491,20.15907174348831,0.04345703125,916,76.11183822,7.701441764831543,0.9687471240758896,3660,0.0003,661.47,0.012472079,1907
-0.888446070253849,0.2,942080,-0.0028511858690762892,493,55.48573614656925,0.02294921875,920,78.46596371,6.942331314086914,0.8942566812038422,3676,0.0003,655.4,0.009032436,1907
-0.8755238447338343,0.2,946176,-0.001388855293043889,496,19.029482886195183,0.022216796875,924,80.29055553,1.8386815786361694,0.957708228379488,3692,0.0003,665.03,0.0060844254,1907
-0.9146464224904776,0.2,950272,-0.0027656589227262884,498,11.339207783341408,0.029052734375,928,81.83358436,2.026554584503174,0.9833698626607656,3708,0.0003,675.36,0.0052516493,1907
-1.0261379145085812,0.2,954368,-0.0012826585516449995,500,24.39703670889139,0.022705078125,932,82.5810843,4.341659069061279,0.9611256122589111,3724,0.0003,674.77,0.0030604687,1907
-0.7324658446013927,0.2,958464,-0.0034989921405212954,502,118.13768142461777,0.014892578125,936,82.8593022,24.399845123291016,0.6999825239181519,3740,0.0003,674.77,0.0012181359,1907
-0.7534962948411703,0.2,962560,-0.0002479231188772246,504,853.0004773139954,0.0,940,80.29335961000001,407.2987365722656,0.766026571393013,3756,0.0003,650.5,0.0002500165,1907
-0.8116534482687712,0.2,966656,-0.002706141756789293,506,63.28657039999962,0.0107421875,944,86.58448031000002,20.381885528564453,0.8816567584872246,3772,0.0003,676.04,0.0023773308,1907
-1.0219454523175955,0.2,970752,-0.002214609477960039,508,34.992593958973885,0.017333984375,948,88.39642056999999,1.8755319118499756,0.9677405096590519,3788,0.0003,682.22,0.0043161144,1907
-0.9378545302897692,0.2,974848,-0.0009575665299053071,511,10.432757705450058,0.029296875,952,91.67343926,3.932582378387451,0.9860033169388771,3804,0.0003,689.38,0.0016604376,1907
-0.9805406518280506,0.2,978944,-0.003696455132740084,513,19.47143716365099,0.073486328125,956,94.40155808,1.2763961553573608,0.9817364290356636,3820,0.0003,698.06,0.004080593,1907
-0.6493569109588861,0.2,983040,0.00020861326629528776,515,669.9973421096802,0.0009765625,960,95.94306482,225.33428955078125,0.7631946057081223,3836,0.0003,695.86,0.0015274622,1907
-0.739758393727243,0.2,987136,-0.0013906209569540806,517,500.3671351671219,0.00146484375,964,94.67952192000001,349.6462097167969,0.8038380891084671,3852,0.0003,672.11,0.0010272682,1907
-1.0662915464490652,0.2,991232,-0.005864853876119014,519,21.83394431322813,0.09228515625,968,97.03972478000001,6.762787818908691,0.9807879459112883,3868,0.0003,678.79,0.0034046546,1907
-1.0810538120567799,0.2,995328,-0.0003303770354250446,521,394.30605709552765,0.0,972,98.01600246000002,138.28355407714844,0.821149080991745,3884,0.0003,687.19,0.00057120563,1907
-0.7414309978485107,0.2,999424,-0.0016615639069641475,524,155.65049943327904,0.002197265625,976,97.06125881,21.801584243774414,0.8257238268852234,3900,0.0003,684.87,0.0006860794,1907
-0.9349875198677182,0.2,1003520,-0.0014711941294081043,526,149.36754389107227,0.0166015625,980,96.32648217,172.2663116455078,0.916407473385334,3916,0.0003,676.24,0.005817706,1907
-0.8105373391881585,0.2,1007616,0.0004525413241935894,528,506.7710130214691,0.01220703125,984,97.69449252,252.421875,0.7760390490293503,3932,0.0003,677.78,0.002353259,1907
-0.569708296097815,0.2,1011712,0.0042122342783841304,530,24.389661739580333,0.028076171875,988,100.17999518999999,10.52896499633789,0.9312761649489403,3948,0.0003,667.68,0.0031636497,1907
-0.8168385177850723,0.2,1015808,0.0004634167780750431,532,553.5283501148224,0.008056640625,992,97.74843059999999,472.02740478515625,0.7569934129714966,3964,0.0003,660.67,0.002048869,1907
-0.940114981494844,0.2,1019904,-0.0028020134996040724,534,8.650744769722223,0.182373046875,996,102.00677143000001,0.8719607591629028,0.9894400415942073,3980,0.0003,676.77,0.009513418,1907
-0.5784701583907008,0.2,1024000,-0.003759000617719721,536,517.5397024154663,0.00439453125,1000,98.73428763000001,378.5700988769531,0.6511765718460083,3996,0.0003,649.98,0.002249277,1907
-0.6371094426140189,0.2,1028096,0.0018693160309339873,539,805.1164207458496,0.0498046875,1004,104.38423612999999,257.47900390625,0.6524471640586853,4012,0.0003,662.97,0.00579515,1907
-0.9302930310368538,0.2,1032192,0.00026975054788636044,541,60.64644718915224,0.0009765625,1008,101.68558114000001,7.2616777420043945,0.8941567987203598,4028,0.0003,644.99,0.0005663714,1907
-0.7898666253313422,0.2,1036288,-0.0017161800569738261,543,31.69782343506813,0.0615234375,1012,97.33618483999999,2.9297029972076416,0.9629316553473473,4044,0.0003,627.48,0.014596806,1907
-0.7182644829154015,0.2,1040384,-0.00043291014299029484,545,860.4775857925415,0.0,1016,90.86718381000003,207.80795288085938,0.47892171144485474,4060,0.0003,583.46,0.0002904412,1907
-0.7694106306880713,0.2,1044480,-0.0029470611043507233,547,68.47731423377991,0.008544921875,1020,95.65362002999998,4.905519008636475,0.8725320994853973,4076,0.0003,606.01,0.0020642353,1907
-0.9313232777640224,0.2,1048576,0.004901935266389046,549,8.41237412020564,0.07958984375,1024,98.13741142999999,1.0062884092330933,0.9950640657916665,4092,0.0003,620.95,0.005135256,1907
-0.7687886878848076,0.2,1052672,-0.00052258676441852,551,127.33531725406647,0.00048828125,1028,94.45619316999999,51.75074768066406,0.8475128561258316,4108,0.0003,604.24,0.0010935001,1907
-0.9661959018558264,0.2,1056768,-0.0009818145263125189,554,240.65296721458435,0.005859375,1032,91.22162128000002,54.63589096069336,0.80484639108181,4124,0.0003,602.87,0.004454556,1907
-0.95087278354913,0.2,1060864,-0.0001763856635079719,556,149.28775870800018,0.022216796875,1036,91.23940348999999,11.477727890014648,0.8366053551435471,4140,0.0003,600.3,0.0027307607,1907
-0.9516816902905703,0.2,1064960,0.000679383949318435,558,98.30067153275013,0.152587890625,1040,94.02201522,5.714851379394531,0.8868020102381706,4156,0.0003,609.74,0.0016370052,1907
-1.0539321983233094,0.2,1069056,-0.0014675352722406387,560,12.169906809926033,0.05810546875,1044,96.61907141,2.2027058601379395,0.9933319911360741,4172,0.0003,625.2,0.007312002,1907
-0.9922533081844449,0.2,1073152,0.00035351389669813216,562,7.450890634208918,0.02685546875,1048,96.36759618,1.782717227935791,0.9963666638359427,4188,0.0003,640.02,0.0048552128,1907
-0.8737478693947196,0.2,1077248,-0.004800773931492586,564,23.220061987638474,0.009033203125,1052,90.98798529,3.360389232635498,0.9636103585362434,4204,0.0003,631.75,0.0013363885,1907
-0.9549108566716313,0.2,1081344,-0.004489604056288954,566,14.88150080293417,0.074951171875,1056,95.4667662,5.251953601837158,0.9840917196124792,4220,0.0003,647.59,0.011143378,1907
-0.9884366607293487,0.2,1085440,-0.002161258064006688,569,5.764757292345166,0.06005859375,1060,94.44491642000001,0.7991209030151367,0.992108921520412,4236,0.0003,639.79,0.007448414,1907
-0.9041264597326517,0.2,1089536,-0.0038355512733687647,571,2.587397852912545,0.080078125,1064,96.85968639000001,0.9966648817062378,0.9980092425830662,4252,0.0003,658.55,0.017316028,1907
-0.7867653630673885,0.2,1093632,-0.002545216600992717,573,94.2679997831583,0.01123046875,1068,93.75881865,111.27873229980469,0.9368405193090439,4268,0.0003,662.54,0.0022201813,1907
-0.8625630391761661,0.2,1097728,-0.0039261352649191394,575,34.05071011185646,0.013916015625,1072,92.96094252999997,12.776859283447266,0.9601306840777397,4284,0.0003,661.87,0.003257499,1907
